id,name,url,level,total_sub_category,parent_id,create_at,total_pages,total_products,cate_id
1654,Dụng cụ chăm sóc da mặt,https://tiki.vn/dung-cu-cham-soc-da-mat/c5905?src=c.1520.hamburger_menu_fly_out_banner,4,2.0,1626.0,2020-10-03 06:00:39,,,5905
1655,Sữa rửa mặt,https://tiki.vn/sua-rua-mat/c1583?src=c.1520.hamburger_menu_fly_out_banner,4,6.0,1626.0,2020-10-03 06:00:39,,,1583
1656,Sữa rửa mặt khác,https://tiki.vn/sua-rua-mat-khac/c5325?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1626.0,2020-10-03 06:00:39,6.0,264.0,5325
1657,Tẩy trang,https://tiki.vn/tay-trang/c11605?src=c.1520.hamburger_menu_fly_out_banner,4,5.0,1626.0,2020-10-03 06:00:39,,,11605
1658,Tẩy tế bào chết,https://tiki.vn/tay-te-bao-chet/c8206?src=c.1520.hamburger_menu_fly_out_banner,4,1.0,1626.0,2020-10-03 06:00:39,,,8206
1659,Dụng cụ rửa mặt,https://tiki.vn/dung-cu-rua-mat/c11641?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1654.0,2020-10-03 06:00:42,3.0,141.0,11641
1660,Máy rửa mặt,https://tiki.vn/may-rua-mat/c11639?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1654.0,2020-10-03 06:00:42,4.0,172.0,11639
1661,Cho da nhạy cảm,https://tiki.vn/cho-da-nhay-cam/c11635?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1655.0,2020-10-03 06:00:51,4.0,159.0,11635
1662,Chống lão hóa,https://tiki.vn/chong-lao-hoa/c11631?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1655.0,2020-10-03 06:00:51,3.0,104.0,11631
1663,Dưỡng trắng,https://tiki.vn/duong-trang/c11629?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1655.0,2020-10-03 06:00:51,5.0,241.0,11629
1664,Dưỡng ẩm,https://tiki.vn/duong-am/c11627?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1655.0,2020-10-03 06:00:51,6.0,255.0,11627
1665,"Sạch nhờn, ngừa mụn",https://tiki.vn/sach-nhon-ngua-mun/c11633?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1655.0,2020-10-03 06:00:51,19.0,910.0,11633
1666,Xà phòng rửa mặt,https://tiki.vn/xa-phong-rua-mat/c11637?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1655.0,2020-10-03 06:00:51,1.0,32.0,11637
1667,Dầu tẩy trang,https://tiki.vn/dau-tay-trang/c11617?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1657.0,2020-10-03 06:01:16,3.0,120.0,11617
1668,Kem tẩy trang,https://tiki.vn/kem-tay-trang/c11623?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1657.0,2020-10-03 06:01:16,1.0,39.0,11623
1669,Nước tẩy trang,https://tiki.vn/nuoc-tay-trang/c11619?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1657.0,2020-10-03 06:01:16,8.0,379.0,11619
1670,Sữa tẩy trang,https://tiki.vn/sua-tay-trang/c11621?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1657.0,2020-10-03 06:01:16,2.0,49.0,11621
1671,"Tẩy trang mắt, môi",https://tiki.vn/tay-trang-mat-moi/c11625?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1657.0,2020-10-03 06:01:16,1.0,26.0,11625
1672,Tẩy tế bào chết dạng gel,https://tiki.vn/tay-te-bao-chet-dang-gel/c45738?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1658.0,2020-10-03 06:01:37,1.0,1.0,45738
1673,"Mặt nạ bùn, kem",https://tiki.vn/mat-na-bun-kem/c8210?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1628.0,2020-10-03 06:01:44,8.0,360.0,8210
1674,Mặt nạ bột,https://tiki.vn/mat-na-bot/c8207?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1628.0,2020-10-03 06:01:44,5.0,211.0,8207
1675,Mặt nạ giấy,https://tiki.vn/mat-na-giay/c8208?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1628.0,2020-10-03 06:01:44,21.0,1000.0,8208
1676,"Mặt nạ lột, hạt tẩy tế bào",https://tiki.vn/mat-na-lot-hat-tay-te-bao/c8209?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1628.0,2020-10-03 06:01:44,3.0,128.0,8209
1677,Mặt nạ môi,https://tiki.vn/mat-na-moi/c11713?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1628.0,2020-10-03 06:01:44,1.0,9.0,11713
1678,Mặt nạ ngủ,https://tiki.vn/mat-na-ngu/c11711?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1628.0,2020-10-03 06:01:44,4.0,150.0,11711
1679,Mặt nạ sữa chua,https://tiki.vn/mat-na-sua-chua/c11715?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1628.0,2020-10-03 06:01:44,1.0,20.0,11715
1680,Mặt nạ đất sét,https://tiki.vn/mat-na-dat-set/c11709?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1628.0,2020-10-03 06:01:44,2.0,80.0,11709
1681,Micellar water,https://tiki.vn/micellar-water/c11643?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1629.0,2020-10-03 06:02:11,2.0,64.0,11643
1682,Nước hoa hồng,https://tiki.vn/nuoc-hoa-hong/c11645?src=c.1520.hamburger_menu_fly_out_banner,4,5.0,1629.0,2020-10-03 06:02:11,,,11645
1683,Chống lão hóa,https://tiki.vn/chong-lao-hoa/c11651?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1682.0,2020-10-03 06:02:17,2.0,81.0,11651
1684,Dành cho da nhạy cảm,https://tiki.vn/danh-cho-da-nhay-cam/c11655?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1682.0,2020-10-03 06:02:17,2.0,79.0,11655
1685,Dưỡng ẩm,https://tiki.vn/duong-am/c11647?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1682.0,2020-10-03 06:02:17,7.0,334.0,11647
1686,Ngăn ngừa mụn,https://tiki.vn/ngan-ngua-mun/c11653?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1682.0,2020-10-03 06:02:17,3.0,142.0,11653
1687,"Trắng, sáng da",https://tiki.vn/trang-sang-da/c11649?src=c.1520.hamburger_menu_fly_out_banner,5,0.0,1682.0,2020-10-03 06:02:17,5.0,221.0,11649
1688,Kem chống nắng,https://tiki.vn/kem-chong-nang/c11661?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1631.0,2020-10-03 06:02:36,16.0,742.0,11661
1689,Sản phẩm phục hồi sau khi đi nắng,https://tiki.vn/san-pham-phuc-hoi-sau-khi-di-nang/c11663?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1631.0,2020-10-03 06:02:36,1.0,21.0,11663
1690,Sữa chống nắng,https://tiki.vn/sua-chong-nang/c11659?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1631.0,2020-10-03 06:02:36,2.0,98.0,11659
1691,Xịt chống nắng,https://tiki.vn/xit-chong-nang/c11657?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1631.0,2020-10-03 06:02:36,1.0,46.0,11657
1692,Gel trị mụn,https://tiki.vn/gel-tri-mun/c11679?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1632.0,2020-10-03 06:02:53,2.0,94.0,11679
1693,Kem trị mụn,https://tiki.vn/kem-tri-mun/c11683?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1632.0,2020-10-03 06:02:53,6.0,266.0,11683
1694,Miếng dán trị mụn,https://tiki.vn/mieng-dan-tri-mun/c11685?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1632.0,2020-10-03 06:02:53,1.0,34.0,11685
1695,Sản phẩm se khít lỗ chân lông,https://tiki.vn/san-pham-se-khit-lo-chan-long/c11687?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1632.0,2020-10-03 06:02:53,1.0,15.0,11687
1696,Tinh chất trị mụn,https://tiki.vn/tinh-chat-tri-mun/c11681?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1632.0,2020-10-03 06:02:53,6.0,282.0,11681
1697,"Trị sẹo, trị mụn khác",https://tiki.vn/tri-seo-tri-mun-khac/c8306?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1632.0,2020-10-03 06:02:53,2.0,90.0,8306
1698,Bộ chăm sóc tóc,https://tiki.vn/bo-cham-soc-toc/c7061?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1538.0,2020-10-03 06:03:17,2.0,83.0,7061
1699,"Dưỡng tóc, ủ tóc",https://tiki.vn/duong-toc-u-toc/c7065?src=c.1520.hamburger_menu_fly_out_banner,3,8.0,1538.0,2020-10-03 06:03:17,,,7065
1700,"Dầu gội, dầu xả",https://tiki.vn/dau-goi-dau-xa/c8222?src=c.1520.hamburger_menu_fly_out_banner,3,3.0,1538.0,2020-10-03 06:03:17,,,8222
1701,Lô quấn tóc,https://tiki.vn/lo-quan-toc/c11831?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1538.0,2020-10-03 06:03:17,1.0,45.0,11831
1702,"Lược, băng đô",https://tiki.vn/luoc-bang-do/c7064?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1538.0,2020-10-03 06:03:17,9.0,430.0,7064
1703,"Thuốc duỗi, uốn",https://tiki.vn/thuoc-duoi-uon/c11815?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1538.0,2020-10-03 06:03:17,2.0,49.0,11815
1704,Thuốc nhuộm tóc,https://tiki.vn/thuoc-nhuom/c1623?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1538.0,2020-10-03 06:03:17,6.0,253.0,1623
1705,Tạo kiểu tóc,https://tiki.vn/tao-kieu-toc/c1620?src=c.1520.hamburger_menu_fly_out_banner,3,3.0,1538.0,2020-10-03 06:03:17,,,1620
1706,Dưỡng tóc khác,https://tiki.vn/duong-toc-khac/c17176?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1699.0,2020-10-03 06:03:24,1.0,46.0,17176
1707,Dầu bóng tóc,https://tiki.vn/dau-bong-toc/c11823?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1699.0,2020-10-03 06:03:24,1.0,19.0,11823
1708,Kem ủ tóc,https://tiki.vn/kem-u-toc/c11817?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1699.0,2020-10-03 06:03:24,5.0,222.0,11817
1709,"Kem ủ, dưỡng tóc khác",https://tiki.vn/kem-u-duong-toc-khac/c17178?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1699.0,2020-10-03 06:03:24,1.0,32.0,17178
1710,Mặt nạ tóc,https://tiki.vn/mat-na-toc/c11819?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1699.0,2020-10-03 06:03:24,2.0,84.0,11819
1711,"Serum, dầu dưỡng tóc",https://tiki.vn/serum-dau-duong-toc/c11821?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1699.0,2020-10-03 06:03:24,6.0,280.0,11821
1712,"Thuốc nhuộm, duỗi, uốn khác",https://tiki.vn/thuoc-nhuom-duoi-uon-khac/c17182?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1699.0,2020-10-03 06:03:24,1.0,7.0,17182
1713,Xịt dưỡng tóc,https://tiki.vn/xit-duong-toc/c11825?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1699.0,2020-10-03 06:03:24,3.0,121.0,11825
1714,"Bộ dầu gội, xả",https://tiki.vn/bo-dau-goi-xa/c8223?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1700.0,2020-10-03 06:03:49,10.0,444.0,8223
1715,Dầu Gội,https://tiki.vn/dau-goi/c1613?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1700.0,2020-10-03 06:03:49,21.0,1004.0,1613
1716,Dầu Xả,https://tiki.vn/dau-xa/c1616?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1700.0,2020-10-03 06:03:49,10.0,471.0,1616
1717,"Gel, sáp vuốt tóc",https://tiki.vn/gel-sap-vuot-toc/c11827?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1705.0,2020-10-03 06:04:13,5.0,199.0,11827
1718,Keo xịt tóc,https://tiki.vn/keo-xit-toc/c11829?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1705.0,2020-10-03 06:04:13,2.0,59.0,11829
1719,Tạo kiểu tóc khác,https://tiki.vn/tao-kieu-toc-khac/c17180?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1705.0,2020-10-03 06:04:13,1.0,35.0,17180
1720,Chống lão hóa da,https://tiki.vn/chong-lao-hoa-da/c5893?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,2.0,72.0,5893
1721,Chống nắng,https://tiki.vn/chong-nang/c5881?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,3.0,106.0,5881
1722,Dưỡng trắng da,https://tiki.vn/duong-trang-da/c5892?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,2.0,95.0,5892
1723,Dưỡng ẩm da,https://tiki.vn/duong-am-da/c5888?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,2.0,89.0,5888
1724,"Dầu gội, xả",https://tiki.vn/dau-goi-xa/c5884?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,2.0,73.0,5884
1725,Kem dưỡng vùng mắt,https://tiki.vn/kem-duong-vung-mat/c5894?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,1.0,30.0,5894
1726,"Nước hoa hồng, xịt khoáng, nước cân bằng",https://tiki.vn/nuoc-hoa-hong-xit-khoang-nuoc-can-bang/c5879?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,2.0,82.0,5879
1727,Sản phẩm chăm sóc chuyên sâu,https://tiki.vn/san-pham-cham-soc-chuyen-sau/c5895?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,4.0,164.0,5895
1728,"Sữa, gel rửa mặt",https://tiki.vn/sua-gel-rua-mat/c5887?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,3.0,104.0,5887
1729,"Sữa, gel tắm",https://tiki.vn/sua-gel-tam/c5885?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,2.0,91.0,5885
1730,Trị mụn,https://tiki.vn/tri-mun/c5891?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,3.0,98.0,5891
1731,"Tẩy trang, tẩy tế bào chết",https://tiki.vn/tay-trang-tay-te-bao-chet/c5878?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1539.0,2020-10-03 06:04:26,2.0,66.0,5878
1732,Bao cao su,https://tiki.vn/bao-cao-su/c1630?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1540.0,2020-10-03 06:05:05,21.0,1000.0,1630
1733,Gel bôi trơn,https://tiki.vn/gel-boi-tron/c1631?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1540.0,2020-10-03 06:05:05,3.0,138.0,1631
1734,Hỗ trợ tình dục khác,https://tiki.vn/ho-tro-tinh-duc-khac/c29724?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1540.0,2020-10-03 06:05:05,13.0,622.0,29724
1735,Nước hoa nam,https://tiki.vn/nuoc-hoa-nam/c1637?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1541.0,2020-10-03 06:05:18,11.0,491.0,1637
1736,Nước hoa nữ,https://tiki.vn/nuoc-hoa-nu/c1636?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1541.0,2020-10-03 06:05:18,19.0,908.0,1636
1737,Nến thơm,https://tiki.vn/nen-thom/c8224?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1542.0,2020-10-03 06:05:30,4.0,147.0,8224
1738,Sản phẩm thiên nhiên làm đẹp,https://tiki.vn/san-pham-thien-nhien-lam-dep/c11868?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1542.0,2020-10-03 06:05:30,5.0,196.0,11868
1739,Tinh dầu các loại,https://tiki.vn/tinh-dau-cac-loai/c8602?src=c.1520.hamburger_menu_fly_out_banner,3,2.0,1542.0,2020-10-03 06:05:30,,,8602
1740,Đèn xông hương,https://tiki.vn/den-xong-huong/c8225?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1542.0,2020-10-03 06:05:30,9.0,420.0,8225
1741,Dầu dừa thiên nhiên,https://tiki.vn/dau-dua-thien-nhien/c5897?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1739.0,2020-10-03 06:05:40,2.0,64.0,5897
1742,Tinh dầu thiên nhiên,https://tiki.vn/tinh-dau-thien-nhien/c5875?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1739.0,2020-10-03 06:05:40,21.0,1002.0,5875
1743,Cân sức khỏe,https://tiki.vn/can-suc-khoe/c8170?src=c.1520.hamburger_menu_fly_out_banner,3,2.0,1543.0,2020-10-03 06:05:51,,,8170
1744,Dụng cụ sơ cứu,https://tiki.vn/dung-cu-so-cuu/c11929?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1543.0,2020-10-03 06:05:51,1.0,33.0,11929
1745,Dụng cụ theo dõi sức khỏe,https://tiki.vn/dung-cu-theo-doi-suc-khoe/c11903?src=c.1520.hamburger_menu_fly_out_banner,3,6.0,1543.0,2020-10-03 06:05:51,,,11903
1746,Máy massage toàn thân,https://tiki.vn/may-massage/c2340?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1543.0,2020-10-03 06:05:51,13.0,589.0,2340
1747,Máy xông mũi họng,https://tiki.vn/may-xong-mui-hong/c11925?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1543.0,2020-10-03 06:05:51,2.0,82.0,11925
1748,Nhiệt kế,https://tiki.vn/nhiet-ke/c8171?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1543.0,2020-10-03 06:05:51,4.0,153.0,8171
1749,Que thử thai,https://tiki.vn/que-thu-thai/c11921?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1543.0,2020-10-03 06:05:51,1.0,21.0,11921
1750,Thiết Bị Y Tế,https://tiki.vn/thiet-bi-y-te/c2342?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1543.0,2020-10-03 06:05:51,11.0,494.0,2342
1751,Thiết bị khác,https://tiki.vn/thiet-bi-khac/c8172?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1543.0,2020-10-03 06:05:51,17.0,784.0,8172
1752,Túi chườm,https://tiki.vn/tui-chuom/c11923?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1543.0,2020-10-03 06:05:51,5.0,216.0,11923
1753,Vớ ngăn giãn tĩnh mạch,https://tiki.vn/vo-ngan-gian-tinh-mach/c11931?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1543.0,2020-10-03 06:05:51,2.0,80.0,11931
1754,Cân cơ,https://tiki.vn/can-co/c11919?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1743.0,2020-10-03 06:05:54,1.0,35.0,11919
1755,Cân điện tử,https://tiki.vn/can-dien-tu/c11917?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1743.0,2020-10-03 06:05:54,6.0,267.0,11917
1756,Máy đo cholesterol,https://tiki.vn/may-do-cholesterol/c11909?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1745.0,2020-10-03 06:06:06,1.0,2.0,11909
1757,Máy đo huyết áp,https://tiki.vn/may-do-huyet-ap/c8168?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1745.0,2020-10-03 06:06:06,7.0,310.0,8168
1758,Máy đo nồng độ oxy máu,https://tiki.vn/may-do-nong-do-oxy-mau/c11907?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1745.0,2020-10-03 06:06:06,1.0,16.0,11907
1759,"Máy, que thử đường huyết",https://tiki.vn/may-que-thu-duong-huyet/c11905?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1745.0,2020-10-03 06:06:06,4.0,161.0,11905
1760,Đai lưng,https://tiki.vn/dai-lung/c11911?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1745.0,2020-10-03 06:06:06,2.0,89.0,11911
1761,Ống tai nghe,https://tiki.vn/ong-tai-nghe/c11915?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1745.0,2020-10-03 06:06:06,1.0,34.0,11915
1762,Dụng cụ làm đẹp,https://tiki.vn/dung-cu-lam-dep/c8167?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1544.0,2020-10-03 06:06:47,20.0,964.0,8167
1763,Dụng cụ tạo kiểu tóc,https://tiki.vn/dung-cu-tao-kieu-toc/c8166?src=c.1520.hamburger_menu_fly_out_banner,3,3.0,1544.0,2020-10-03 06:06:47,,,8166
1764,Dụng cụ tẩy lông,https://tiki.vn/dung-cu-tay-long/c8165?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1544.0,2020-10-03 06:06:47,2.0,79.0,8165
1765,Massage thư giãn và làm đẹp,https://tiki.vn/massage-thu-gian-va-lam-dep/c8164?src=c.1520.hamburger_menu_fly_out_banner,3,2.0,1544.0,2020-10-03 06:06:47,,,8164
1766,Máy xông da mặt,https://tiki.vn/may-xong-da-mat/c11937?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1544.0,2020-10-03 06:06:47,3.0,109.0,11937
1767,Sản phẩm định hình,https://tiki.vn/san-pham-dinh-hinh/c11939?src=c.1520.hamburger_menu_fly_out_banner,3,0.0,1544.0,2020-10-03 06:06:47,2.0,55.0,11939
1768,Máy sấy tóc,https://tiki.vn/may-say-toc/c2334?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1763.0,2020-10-03 06:06:53,7.0,310.0,2334
1769,Máy uốn tóc,https://tiki.vn/may-uon-toc/c11943?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1763.0,2020-10-03 06:06:53,3.0,134.0,11943
1770,"Máy ép, duỗi tóc",https://tiki.vn/may-ep-duoi-toc/c11941?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1763.0,2020-10-03 06:06:53,5.0,231.0,11941
1771,Làm thon gọn cơ thể,https://tiki.vn/lam-thon-gon-co-the/c11933?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1765.0,2020-10-03 06:07:10,5.0,204.0,11933
1772,Massage mặt,https://tiki.vn/massage-mat/c11935?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1765.0,2020-10-03 06:07:10,8.0,342.0,11935
1773,Kiểm soát cân nặng,https://tiki.vn/kiem-soat-can-nang/c11891?src=c.1520.hamburger_menu_fly_out_banner,3,5.0,1545.0,2020-10-03 06:07:26,,,11891
1774,Thực phẩm chức năng làm đẹp,https://tiki.vn/thuc-pham-cho-sac-sep/c2826?src=c.1520.hamburger_menu_fly_out_banner,3,6.0,1545.0,2020-10-03 06:07:26,,,2826
1775,Thực phẩm chức năng sức khỏe,https://tiki.vn/thuc-pham-chuc-nang-vitamin/c2825?src=c.1520.hamburger_menu_fly_out_banner,3,13.0,1545.0,2020-10-03 06:07:26,,,2825
1776,Thực phẩm chức năng thiên nhiên,https://tiki.vn/san-pham-thao-moc-thuc-uong/c2827?src=c.1520.hamburger_menu_fly_out_banner,3,4.0,1545.0,2020-10-03 06:07:26,,,2827
1777,Giải pháp thay thế bữa ăn,https://tiki.vn/giai-phap-thay-the-bua-an/c11899?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1773.0,2020-10-03 06:07:29,1.0,36.0,11899
1778,Giảm thèm ăn,https://tiki.vn/giam-them-an/c11893?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1773.0,2020-10-03 06:07:29,2.0,52.0,11893
1779,Phân giải mỡ,https://tiki.vn/phan-giai-mo/c11897?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1773.0,2020-10-03 06:07:29,4.0,162.0,11897
1780,Phân giải tinh bột,https://tiki.vn/phan-giai-tinh-bot/c11895?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1773.0,2020-10-03 06:07:29,1.0,9.0,11895
1781,Thực phẩm tăng cân,https://tiki.vn/thuc-pham-tang-can/c11901?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1773.0,2020-10-03 06:07:29,2.0,49.0,11901
1782,Chăm sóc da mụn,https://tiki.vn/cham-soc-da-mun/c11853?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1774.0,2020-10-03 06:07:45,1.0,30.0,11853
1783,Chăm sóc tóc và móng,https://tiki.vn/cham-soc-toc-va-mong/c11851?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1774.0,2020-10-03 06:07:45,2.0,66.0,11851
1784,Chống lão hóa,https://tiki.vn/chong-lao-hoa/c11845?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1774.0,2020-10-03 06:07:45,5.0,224.0,11845
1785,"Giảm tàn nhang, nám da, sạm da",https://tiki.vn/giam-tan-nhang-nam-da-sam-da/c11849?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1774.0,2020-10-03 06:07:45,3.0,98.0,11849
1786,Trắng da,https://tiki.vn/trang-da/c11847?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1774.0,2020-10-03 06:07:45,2.0,89.0,11847
1787,Tăng kích cỡ ngực,https://tiki.vn/tang-kich-co-nguc/c11855?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1774.0,2020-10-03 06:07:45,1.0,39.0,11855
1788,"Chăm sóc giấc ngủ, stress và lo lắng",https://tiki.vn/cham-soc-giac-ngu-stress-va-lo-lang/c11877?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1775.0,2020-10-03 06:08:06,3.0,123.0,11877
1789,Chăm sóc hệ tiêu hóa,https://tiki.vn/cham-soc-he-tieu-hoa/c11869?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1775.0,2020-10-03 06:08:06,10.0,462.0,11869
1790,Chăm sóc mắt,https://tiki.vn/cham-soc-mat/c11867?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1775.0,2020-10-03 06:08:06,2.0,73.0,11867
1791,Hệ miễn dịch,https://tiki.vn/he-mien-dich/c11873?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1775.0,2020-10-03 06:08:06,9.0,395.0,11873
1792,Hỗ trợ não và trí nhớ,https://tiki.vn/ho-tro-nao-va-tri-nho/c11861?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1775.0,2020-10-03 06:08:06,6.0,251.0,11861
1793,Hỗ trợ thai sản,https://tiki.vn/ho-tro-thai-san/c11865?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1775.0,2020-10-03 06:08:06,2.0,91.0,11865
1794,Hỗ trợ tiểu đường,https://tiki.vn/ho-tro-tieu-duong/c11863?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1775.0,2020-10-03 06:08:06,2.0,85.0,11863
1795,Hỗ trợ xương khớp,https://tiki.vn/ho-tro-xuong-khop/c11859?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1775.0,2020-10-03 06:08:06,10.0,460.0,11859
1796,Sức khỏe phái nam,https://tiki.vn/suc-khoe-phai-nam/c11879?src=c.1520.hamburger_menu_fly_out_banner,4,0.0,1775.0,2020-10-03 06:08:06,8.0,361.0,11879
